user_id,age,gender,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,location_type,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day
user_675,24,Male,3.5,1.0,3.2,0.2,2.3,3.4,0.0,2.8,1.8,6.8,5,1,4,0.9,Suburban,33,0,1,152.0,15,16,11.7
user_676,21,Male,7.5,2.5,2.2,1.2,1.8,2.2,3.0,1.8,2.0,5.3,8,5,2,0.0,Urban,52,0,0,137.8,0,14,13.8
user_677,22,Male,3.7,3.4,0.5,1.0,2.5,4.4,3.6,4.2,0.0,7.8,8,2,2,0.5,Suburban,46,1,0,131.3,18,15,22.1
user_678,56,Male,7.2,0.1,1.9,0.5,2.0,2.2,1.6,2.6,2.6,7.5,8,9,7,0.0,Urban,24,0,1,127.0,7,16,20.2
user_679,29,Male,6.7,4.8,2.1,1.8,2.5,1.9,2.1,1.7,0.0,6.8,3,2,5,1.0,Rural,70,0,0,152.8,8,2,11.6
user_680,50,Male,4.6,4.0,3.3,0.6,4.1,1.1,2.1,1.7,0.8,6.1,8,6,3,4.6,Rural,73,1,0,97.6,19,9,9.7
user_681,19,Male,6.7,2.4,2.0,1.3,1.9,2.2,0.7,3.4,0.3,6.6,4,4,6,3.0,Suburban,76,1,0,137.7,6,5,13.2
user_682,58,Female,3.5,2.7,0.8,0.8,1.7,1.0,1.5,3.7,0.5,5.4,8,6,6,2.2,Urban,63,0,1,129.6,10,1,5.1
user_683,25,Female,4.0,4.9,3.0,1.8,2.7,0.8,4.1,3.3,2.3,4.7,3,2,1,1.6,Urban,34,1,1,87.6,7,10,17.8
user_684,52,Female,5.5,1.8,1.8,0.9,1.0,0.8,2.0,3.4,1.3,6.1,3,2,3,2.8,Suburban,22,1,1,140.9,10,7,8.4
user_685,54,Male,6.2,4.9,0.0,0.2,1.4,1.7,2.3,2.1,1.9,5.5,1,7,5,3.1,Rural,20,0,0,50.7,13,13,13.9
user_686,21,Male,5.4,2.6,2.3,1.4,1.9,1.4,1.2,1.8,1.8,5.9,8,3,7,0.8,Urban,43,1,1,116.1,13,11,23.7
user_687,62,Female,6.9,4.1,2.5,1.8,1.6,5.2,1.5,2.7,0.0,5.9,8,3,4,3.9,Urban,31,0,0,166.8,3,19,14.4
user_688,39,Male,6.8,3.1,1.2,0.8,1.6,2.3,2.8,2.4,0.6,6.4,9,7,8,2.3,Urban,64,0,0,170.6,19,6,11.8
user_689,14,Female,9.1,6.3,1.8,1.3,2.4,2.2,1.0,1.2,1.9,6.3,6,8,3,3.6,Urban,33,1,0,150.7,8,17,5.9
user_690,17,Female,5.8,1.7,2.7,1.1,0.0,1.3,3.9,2.5,1.9,3.0,2,7,6,2.9,Urban,76,1,0,161.2,7,4,9.4
user_691,41,Female,8.4,2.1,2.3,0.8,3.5,5.7,0.1,3.4,0.0,6.9,1,3,6,0.2,Rural,61,0,0,181.0,14,5,0.9
user_692,49,Male,7.8,0.7,0.4,1.4,2.0,0.9,1.2,2.0,2.2,6.7,8,3,9,5.6,Urban,39,1,0,155.2,19,12,14.3
user_693,50,Male,10.6,1.4,3.3,0.6,1.1,1.4,0.2,4.6,1.8,7.7,10,7,4,3.0,Urban,77,0,0,208.8,5,1,0.0
user_694,31,Female,5.7,4.1,3.7,1.0,3.1,3.2,3.6,0.9,0.2,6.2,4,3,7,2.3,Rural,33,0,1,43.9,15,18,17.7
user_695,20,Male,5.2,5.4,1.5,1.1,1.6,2.2,2.0,1.4,1.6,7.8,7,2,10,4.2,Urban,33,0,0,191.2,15,7,15.9
user_696,60,Female,8.5,4.2,0.1,1.1,1.6,0.5,1.7,1.8,1.0,6.3,10,7,1,0.7,Rural,64,0,1,41.3,13,10,10.8
user_697,57,Female,6.8,3.0,2.8,0.6,1.3,2.0,2.5,3.6,1.7,6.9,4,3,1,0.0,Urban,72,0,1,118.7,14,20,5.7
user_698,13,Other,8.6,1.7,1.3,2.0,3.0,2.8,3.7,2.8,0.0,5.4,1,5,2,4.1,Rural,54,1,0,186.5,20,15,9.9
user_699,34,Male,7.4,4.3,2.5,1.6,1.5,2.6,2.3,1.3,0.8,7.9,8,7,4,5.3,Urban,80,0,1,181.0,11,0,0.0
user_700,64,Female,1.8,1.6,4.2,1.5,0.9,2.8,3.4,0.1,2.4,8.1,10,2,6,3.6,Rural,75,0,0,101.5,17,15,16.6
user_701,29,Female,6.8,1.0,0.5,1.7,2.5,4.6,1.6,1.0,1.7,8.8,9,8,4,4.6,Urban,38,1,0,147.6,10,11,8.7
user_702,19,Male,6.6,2.5,1.2,1.0,2.7,2.3,0.8,0.2,2.0,5.8,10,2,6,0.5,Urban,39,0,0,120.2,6,16,22.1
user_703,37,Male,6.3,0.0,1.8,0.8,3.1,3.0,2.3,3.6,1.0,7.1,9,4,2,2.3,Urban,61,1,1,192.4,5,8,13.1
user_704,57,Female,5.7,0.9,3.3,0.5,2.1,0.0,1.2,1.1,1.8,4.8,9,4,9,1.7,Urban,63,0,1,146.1,2,5,11.9
user_705,16,Male,2.8,5.8,5.6,0.6,2.6,4.2,2.8,3.4,1.0,4.2,4,8,3,5.1,Urban,42,0,1,117.6,8,6,13.2
user_706,48,Male,7.7,0.6,2.2,0.5,1.2,2.1,1.5,3.2,0.3,7.2,9,1,7,4.0,Rural,53,1,0,169.1,14,12,2.2
user_707,18,Male,6.7,1.2,0.4,0.7,2.5,1.0,1.9,4.0,0.9,6.4,4,9,1,5.1,Urban,20,0,0,179.0,1,16,6.4
user_708,43,Female,8.2,3.1,1.7,1.1,2.2,1.8,0.0,1.6,2.7,5.0,2,6,8,1.8,Suburban,23,0,1,140.2,3,9,11.1
user_709,31,Female,2.9,3.2,1.2,1.5,2.0,2.8,1.9,3.0,2.3,6.7,10,4,4,0.7,Urban,59,0,1,182.7,1,10,7.6
user_710,56,Female,7.0,2.6,2.7,1.4,0.0,3.2,1.7,2.7,0.2,7.6,3,6,5,5.7,Rural,36,0,1,228.1,5,13,5.4
user_711,51,Male,5.5,0.0,2.4,0.4,1.1,1.9,3.4,2.7,0.8,6.6,2,6,7,3.1,Suburban,45,1,0,46.0,11,16,7.7
user_712,39,Male,6.3,4.3,1.0,1.3,1.5,2.7,3.0,2.5,0.3,8.0,1,9,3,5.1,Rural,33,0,0,210.3,6,15,10.4
user_713,22,Female,5.6,2.3,1.2,1.6,2.0,1.7,2.0,3.6,1.4,5.7,6,4,9,2.9,Urban,65,0,0,221.6,8,4,28.5
user_714,38,Female,7.1,4.8,1.6,0.9,3.9,2.6,0.0,3.5,2.2,7.8,4,8,9,7.4,Urban,70,0,1,172.5,5,17,7.4
user_715,31,Male,5.7,2.0,1.8,1.6,2.4,2.2,1.5,2.5,3.2,6.0,7,1,8,5.4,Urban,51,0,0,134.4,4,10,4.6
user_716,51,Female,3.9,4.5,2.0,1.4,0.7,2.4,3.4,1.9,0.0,8.0,7,6,1,2.7,Suburban,55,1,0,72.1,3,9,8.8
user_717,15,Other,6.2,4.9,2.0,0.4,1.0,1.6,1.8,1.8,2.1,5.0,10,5,2,3.0,Suburban,39,1,1,152.1,9,20,22.0
user_718,57,Female,5.6,2.3,3.2,2.1,2.9,2.5,0.7,2.5,1.2,6.8,1,3,2,3.0,Suburban,35,0,0,129.9,19,20,22.6
user_719,25,Female,5.8,4.3,1.6,0.6,1.0,1.0,3.4,2.8,0.8,6.8,9,4,3,0.7,Urban,70,0,1,80.4,3,5,25.6
user_720,62,Other,0.0,1.0,1.5,1.5,2.5,2.2,0.1,2.4,0.3,7.1,8,8,2,2.0,Suburban,38,0,1,117.2,4,9,10.5
user_721,40,Male,7.4,3.4,0.7,1.5,1.6,1.2,1.9,0.8,3.0,6.1,10,10,1,1.9,Rural,64,0,0,148.0,16,10,15.1
user_722,32,Female,5.4,4.8,1.8,0.4,1.3,0.8,2.7,2.1,0.0,7.0,1,2,5,3.5,Urban,58,0,1,163.5,17,0,1.6
user_723,40,Other,3.3,3.8,2.3,1.1,1.0,1.2,2.2,1.8,0.7,6.3,8,8,6,1.4,Urban,43,0,1,98.8,2,4,7.2
user_724,20,Male,7.8,6.6,0.3,1.5,0.0,1.8,0.5,2.5,1.6,5.9,5,7,7,2.7,Suburban,33,1,0,31.0,12,1,1.1
user_725,53,Female,7.3,3.9,1.7,0.4,2.0,1.4,0.9,5.8,1.7,8.2,1,1,10,2.3,Urban,48,0,1,137.2,0,10,13.8
user_726,51,Female,5.3,2.5,3.2,1.0,0.4,2.5,1.2,3.1,2.4,6.6,4,2,7,3.2,Suburban,61,1,1,104.1,18,13,10.3
user_727,13,Female,3.7,7.3,2.6,1.5,0.1,2.1,2.9,4.1,0.3,4.7,7,7,2,5.9,Suburban,33,0,1,128.2,1,12,11.8
user_728,15,Female,6.4,5.5,2.4,1.5,1.7,3.2,2.2,1.6,1.8,5.7,5,3,7,5.2,Rural,71,1,1,47.7,3,10,3.2
user_729,25,Other,6.2,0.6,2.6,0.8,2.5,1.9,1.5,2.5,1.1,8.2,3,2,2,0.4,Rural,30,1,0,134.0,15,5,16.8
user_730,40,Female,7.8,1.8,1.4,1.8,0.0,2.2,2.5,4.1,1.2,5.4,4,1,2,2.9,Suburban,30,0,0,168.6,15,1,0.0
user_731,61,Male,5.1,1.4,1.3,1.7,2.5,4.2,1.1,0.4,0.7,7.1,2,7,6,2.4,Urban,66,1,1,127.8,16,18,8.0
user_732,37,Female,8.4,4.0,3.3,1.1,0.6,1.5,2.9,2.2,1.4,5.7,8,3,6,1.7,Urban,59,0,0,155.2,20,8,9.1
user_733,45,Male,4.9,3.9,2.8,0.7,2.1,1.7,2.5,3.3,1.1,4.8,2,6,8,7.3,Rural,43,1,1,135.3,11,17,0.0
user_734,50,Male,3.3,3.8,1.3,0.4,2.1,3.4,1.7,2.4,0.8,7.1,6,10,5,1.9,Suburban,41,1,0,51.4,1,13,13.1
user_735,18,Female,3.7,0.6,0.1,1.2,1.3,0.9,1.8,1.8,0.7,6.1,7,8,5,2.1,Suburban,68,0,1,154.1,9,12,8.6
user_736,56,Female,5.9,2.0,1.3,1.7,1.5,3.6,1.6,1.8,1.6,8.4,7,6,10,6.5,Urban,74,1,0,110.8,5,11,14.5
user_737,57,Male,5.9,2.8,2.5,0.9,1.1,1.7,3.2,2.9,0.0,7.9,1,7,1,4.9,Urban,74,0,1,83.8,11,11,26.0
user_738,44,Other,6.7,0.3,1.3,0.6,1.8,1.0,2.3,0.5,1.0,8.0,8,6,4,2.1,Urban,40,0,1,183.9,11,12,12.6
user_739,57,Female,5.8,1.7,2.3,1.4,1.8,3.1,1.7,2.7,0.4,7.8,9,7,1,4.5,Urban,25,0,1,163.5,16,6,17.8
user_740,59,Female,8.0,5.0,3.4,1.1,0.6,1.7,0.8,3.4,1.1,7.3,7,5,10,2.5,Suburban,33,0,0,119.4,17,15,21.0
user_741,33,Male,5.5,0.7,1.9,1.3,0.1,4.2,2.7,2.0,1.1,4.9,8,9,5,2.7,Suburban,28,1,0,142.2,3,16,13.9
user_742,28,Other,2.0,5.2,2.2,0.7,2.5,2.1,2.7,0.5,2.1,6.2,4,3,8,1.4,Urban,54,0,1,158.0,2,8,3.1
user_743,33,Other,5.8,4.6,2.7,0.8,1.7,2.1,1.4,1.8,1.9,7.3,8,6,1,0.0,Suburban,63,1,1,65.1,16,13,0.0
user_744,23,Female,2.0,2.6,0.9,0.7,2.4,1.3,1.5,2.3,1.5,6.2,3,9,3,0.2,Rural,55,0,0,93.0,8,8,13.0
user_745,49,Male,6.5,2.0,1.2,1.2,0.8,1.8,1.9,1.1,1.4,6.5,1,1,1,0.8,Suburban,44,1,0,95.4,11,5,6.8
user_746,48,Male,8.1,4.2,2.7,0.8,0.7,1.7,0.6,2.5,1.0,7.4,8,5,6,3.8,Suburban,34,0,0,174.9,6,0,20.3
user_747,47,Male,4.0,1.8,2.0,1.3,0.5,3.6,2.1,2.7,1.0,7.8,6,4,10,3.3,Urban,64,0,1,228.3,15,19,6.2
user_748,31,Male,8.8,1.9,2.1,0.7,1.3,2.3,0.0,4.1,0.0,5.4,9,9,1,5.2,Rural,77,1,0,179.6,7,0,9.9
user_749,32,Male,7.7,3.0,2.0,1.2,1.7,2.8,0.5,2.3,1.9,7.3,3,1,10,0.6,Urban,47,1,0,155.9,2,18,0.7
user_750,30,Other,8.4,0.0,3.0,1.4,1.0,2.1,1.4,2.6,1.5,7.2,8,4,3,6.6,Rural,69,1,0,98.6,20,14,7.2
user_751,59,Female,6.4,0.8,2.4,1.2,3.1,1.5,1.2,1.8,2.4,5.3,9,1,5,6.4,Suburban,33,0,1,187.0,12,16,2.5
user_752,53,Male,4.0,2.5,2.4,1.5,0.9,2.4,2.5,1.9,0.6,6.0,9,3,5,3.1,Rural,32,0,1,131.9,19,19,3.2
user_753,61,Male,7.6,3.7,3.2,0.8,1.7,3.9,2.3,3.4,2.5,6.7,7,4,2,1.6,Rural,60,0,0,99.4,8,7,9.6
user_754,26,Male,4.8,1.8,3.6,1.3,0.6,0.7,3.7,2.2,1.0,8.2,10,1,3,1.7,Suburban,50,0,0,186.1,8,2,5.1
user_755,27,Male,6.2,2.7,4.2,1.1,0.8,2.5,2.1,3.6,0.6,6.0,3,5,9,3.4,Urban,24,0,1,216.5,3,11,31.0
user_756,43,Male,5.7,0.6,1.4,0.6,1.4,3.8,2.2,2.4,2.7,7.0,3,6,1,6.8,Urban,38,0,0,186.9,13,14,16.7
user_757,13,Male,8.2,4.4,4.5,0.0,0.7,1.0,0.6,1.0,1.6,7.9,2,1,1,2.8,Urban,27,0,0,268.9,17,17,18.7
user_758,15,Female,7.5,3.3,0.9,0.2,1.6,3.1,0.6,1.6,2.9,8.7,1,10,2,0.0,Urban,32,1,1,112.1,0,12,9.1
user_759,28,Other,5.8,3.5,3.9,0.0,1.9,3.1,2.1,5.6,1.4,6.8,2,10,8,6.8,Urban,60,1,1,126.6,18,4,10.8
user_760,35,Male,2.1,3.7,1.4,1.2,2.6,0.4,2.1,2.4,2.0,4.0,5,4,6,2.2,Suburban,36,0,1,106.0,1,16,6.6
user_761,23,Male,4.7,3.1,1.9,0.8,0.4,3.3,2.3,0.4,2.2,7.6,1,4,4,5.9,Urban,51,0,0,105.7,4,20,31.0
user_762,24,Female,7.4,2.3,2.0,1.0,1.7,1.3,3.5,1.0,0.9,6.8,10,1,7,4.3,Urban,24,0,0,219.9,13,2,9.1
user_763,22,Male,6.6,4.7,1.1,0.9,1.4,2.4,0.7,1.6,1.5,5.5,4,2,6,2.7,Rural,28,0,1,94.6,8,18,5.2
user_764,44,Male,3.0,3.2,2.1,1.3,0.0,3.2,4.0,1.3,1.4,7.4,10,10,9,4.9,Suburban,62,1,0,122.6,19,5,4.0
user_765,28,Female,2.4,2.8,1.2,1.3,0.4,3.4,0.2,1.1,2.0,8.7,10,5,6,1.5,Rural,53,1,0,213.0,19,16,12.7
user_766,20,Male,6.4,3.0,0.8,1.0,2.0,0.2,2.4,4.4,0.1,6.8,1,2,2,2.4,Urban,64,1,0,169.3,14,4,21.4
user_767,50,Female,3.9,3.0,2.0,1.1,0.1,4.1,0.5,3.4,1.8,4.6,10,3,3,1.9,Suburban,20,0,1,99.2,19,20,18.7
user_768,24,Female,4.1,2.7,3.6,1.1,1.4,3.7,2.9,2.2,2.1,8.2,8,9,9,2.6,Urban,59,1,1,146.0,0,4,3.9
user_769,36,Male,7.3,3.7,1.7,1.7,0.0,3.3,0.2,1.7,0.5,6.5,5,5,7,4.1,Urban,34,0,0,65.1,18,18,3.8
user_770,40,Male,8.4,1.6,2.9,0.0,1.4,2.4,0.0,2.3,0.3,7.4,10,1,6,4.1,Suburban,73,1,0,139.9,3,10,20.0
user_771,20,Female,4.5,1.7,1.2,0.7,0.0,1.5,2.2,4.8,0.0,6.6,4,5,5,0.0,Urban,51,0,1,153.8,13,0,26.8
user_772,40,Male,5.9,3.8,0.7,1.4,0.9,0.7,1.9,1.4,3.3,7.0,3,3,3,1.9,Urban,53,0,1,157.0,0,12,8.8
user_773,48,Male,5.9,2.8,2.5,1.6,1.1,0.1,3.3,0.4,0.5,7.3,9,1,4,2.3,Suburban,54,0,1,243.9,4,16,19.7
user_774,38,Female,5.7,4.5,3.8,1.2,1.6,2.8,2.1,3.4,2.6,7.5,6,3,1,4.2,Suburban,72,0,0,187.2,9,10,0.0
user_775,20,Female,6.1,3.6,2.2,0.9,1.2,3.3,1.1,3.8,1.0,6.7,1,6,5,0.2,Suburban,68,0,0,91.5,8,17,3.3
user_776,62,Male,7.5,2.2,2.8,1.9,0.3,1.9,1.4,4.4,2.3,5.6,8,10,7,4.4,Urban,69,1,1,155.4,16,3,1.9
user_777,40,Female,4.7,3.9,3.5,1.1,0.3,1.4,5.9,2.0,1.8,6.7,10,5,2,0.7,Urban,78,0,1,146.7,13,9,13.3
user_778,40,Male,2.9,4.8,2.0,1.0,0.0,2.1,1.0,2.1,3.3,7.4,2,1,8,3.5,Urban,47,1,0,243.3,6,10,8.6
user_779,49,Female,9.4,3.7,1.8,1.7,1.7,1.2,2.6,5.1,2.6,5.6,9,2,10,5.2,Rural,36,1,1,127.9,17,17,11.9
user_780,53,Female,8.2,4.0,2.5,1.2,1.7,2.0,2.5,3.3,1.4,5.2,7,5,6,0.5,Rural,65,1,0,156.5,9,0,19.8
user_781,48,Female,3.8,2.7,2.7,1.5,2.2,1.2,2.7,2.4,1.5,8.1,3,9,10,3.5,Urban,30,0,0,163.4,3,3,4.8
user_782,39,Female,6.3,4.5,0.6,1.5,1.0,2.7,2.6,3.2,1.9,8.5,4,5,3,2.6,Urban,42,1,0,96.5,13,4,10.8
user_783,29,Other,8.0,2.1,2.3,0.8,0.0,3.5,1.7,1.9,3.9,6.5,3,5,2,1.0,Suburban,74,0,1,73.8,2,1,0.0
user_784,21,Male,7.5,3.5,2.0,1.9,1.2,2.6,0.0,2.9,1.3,7.2,6,1,8,0.6,Urban,45,0,0,138.7,10,11,19.3
user_785,45,Female,6.9,6.9,1.2,0.0,1.5,1.9,2.2,2.9,0.0,7.0,9,5,4,1.6,Rural,65,1,0,183.3,9,10,18.8
user_786,32,Male,5.7,3.8,1.9,0.0,0.3,3.2,2.0,3.6,1.4,3.9,10,8,7,1.4,Suburban,24,0,0,84.4,7,20,12.9
user_787,25,Male,9.5,2.4,0.8,0.7,0.4,2.0,2.1,1.2,0.6,6.7,9,9,7,2.6,Urban,45,1,1,145.0,8,15,11.0
user_788,40,Male,6.4,2.4,0.5,0.8,2.0,3.1,2.7,3.0,1.4,8.3,1,10,10,2.1,Urban,25,0,1,116.5,5,3,5.9
user_789,60,Other,5.0,2.9,2.1,1.2,1.6,1.2,1.5,1.0,2.4,5.1,10,3,9,3.8,Suburban,80,0,0,53.2,13,6,0.0
user_790,41,Other,7.7,4.3,2.9,0.7,2.6,1.4,1.3,4.9,1.7,5.0,6,4,10,4.6,Urban,70,0,0,161.7,8,20,12.4
user_791,25,Male,6.2,3.2,1.7,1.0,3.2,0.8,3.1,2.0,0.6,5.6,1,7,8,0.0,Suburban,62,1,1,170.5,13,20,16.0
user_792,58,Male,6.7,2.0,1.0,0.9,0.0,1.4,1.6,0.3,1.0,5.9,4,7,8,2.5,Urban,53,1,0,183.5,7,12,26.2
user_793,47,Female,6.4,2.0,1.2,2.0,1.1,3.2,1.4,6.1,0.1,7.3,7,1,7,1.1,Urban,61,0,0,189.2,5,13,6.9
user_794,18,Male,7.0,3.2,2.5,0.6,1.6,1.0,1.3,1.8,2.5,8.1,4,6,10,0.8,Suburban,32,0,1,145.0,5,10,12.2
user_795,30,Male,4.0,3.1,3.7,0.2,1.9,0.0,2.7,2.6,2.0,8.1,9,9,5,0.0,Urban,44,0,0,170.0,1,7,18.9
user_796,63,Female,3.1,3.7,2.8,1.6,2.5,1.5,1.7,0.3,0.1,7.3,10,5,9,0.0,Urban,21,0,1,159.4,4,0,19.2
user_797,17,Female,8.9,4.4,3.3,0.6,2.2,0.6,4.7,2.4,3.7,4.6,5,8,7,2.0,Urban,33,1,0,21.3,2,7,5.0
user_798,59,Other,6.5,7.1,1.0,1.0,2.6,1.4,2.1,4.7,1.0,4.6,9,10,3,3.8,Suburban,36,1,0,75.0,10,18,7.8
user_799,37,Male,7.5,0.8,1.9,0.7,1.6,4.5,0.6,3.4,1.5,7.4,1,9,6,3.8,Suburban,60,1,0,113.0,6,16,5.8
user_800,14,Male,2.5,4.0,3.0,1.4,0.9,0.9,1.5,0.3,0.9,4.6,4,10,3,0.9,Urban,59,0,1,152.6,8,8,2.8
user_801,22,Female,8.1,3.1,0.6,0.3,3.4,2.8,2.8,1.5,1.6,7.2,7,10,6,0.7,Suburban,59,0,0,163.4,12,12,21.8
user_802,42,Female,5.0,0.2,1.3,0.0,1.7,1.9,1.3,3.7,1.3,6.8,2,3,8,3.5,Urban,58,0,1,182.6,15,14,10.5
user_803,62,Female,4.4,4.9,2.9,1.6,1.3,2.4,2.0,3.3,0.0,5.9,9,1,9,2.1,Urban,44,0,0,183.7,11,12,9.4
user_804,57,Female,5.9,3.6,2.3,1.1,0.4,1.4,3.2,1.9,2.4,3.4,3,2,2,4.8,Suburban,46,0,0,159.3,7,7,12.0
user_805,17,Male,4.0,4.2,1.0,1.5,1.7,3.4,3.4,3.0,0.4,6.7,4,5,6,0.8,Suburban,67,1,1,174.6,13,11,10.4
user_806,45,Female,6.0,0.5,0.4,1.6,2.5,2.5,1.4,0.9,2.1,7.1,4,10,3,0.0,Urban,70,0,1,226.7,13,10,8.2
user_807,13,Male,5.7,2.7,3.3,0.5,1.0,2.5,1.7,0.8,1.0,5.8,8,7,7,4.2,Urban,43,0,1,170.5,4,19,3.9
user_808,30,Male,8.1,1.4,0.0,1.0,1.4,2.1,2.1,0.0,1.3,5.2,2,6,4,0.0,Urban,68,0,1,148.3,9,12,22.5
user_809,44,Female,9.0,6.2,2.6,1.3,1.7,3.5,3.6,3.7,1.7,6.9,5,4,5,0.1,Rural,52,1,0,172.9,13,15,5.4
user_810,59,Male,9.0,4.7,1.5,0.9,2.0,2.7,0.7,2.4,1.3,4.8,2,9,10,1.7,Urban,46,1,0,190.8,16,1,2.6
user_811,61,Male,1.5,2.0,3.0,0.8,1.2,2.4,2.4,2.5,1.9,7.2,6,4,6,2.4,Urban,64,0,0,227.5,3,5,9.4
user_812,23,Female,4.1,0.7,1.0,0.9,1.1,2.8,2.1,0.0,0.5,7.8,9,3,8,4.2,Urban,50,1,1,95.3,14,15,27.3
user_813,33,Female,1.5,3.3,4.6,1.5,1.0,0.0,0.9,2.4,2.2,4.1,9,5,2,1.0,Urban,67,0,1,68.0,10,17,3.4
user_814,38,Female,3.6,4.6,2.4,0.9,0.4,2.2,3.5,3.2,0.2,5.9,1,4,4,5.6,Suburban,57,0,0,160.4,8,16,15.7
user_815,37,Male,4.7,0.4,2.6,1.3,0.7,1.9,3.2,0.0,0.3,6.4,4,2,4,0.0,Urban,34,0,0,77.7,14,14,8.0
user_816,34,Female,6.8,1.6,1.2,1.2,0.7,3.4,3.8,2.6,1.8,6.5,4,3,6,2.3,Suburban,63,0,0,137.5,19,6,12.0
user_817,39,Male,5.0,1.3,1.9,0.5,0.0,1.2,3.4,2.4,2.2,5.4,1,7,4,4.7,Urban,75,0,0,240.5,1,13,17.4
user_818,61,Male,5.0,4.3,1.9,1.2,2.5,2.2,2.0,1.9,1.5,4.9,10,2,5,4.8,Urban,59,1,0,150.2,0,6,0.0
user_819,25,Other,6.4,2.4,3.8,0.2,1.9,4.3,2.7,4.2,2.7,5.9,2,1,5,0.0,Urban,77,0,0,150.7,20,5,2.8
user_820,45,Female,2.6,2.5,2.4,1.2,1.6,2.0,2.4,3.9,0.4,7.3,6,2,8,8.4,Urban,20,0,0,130.0,19,11,17.3
user_821,46,Female,4.3,3.3,2.5,1.4,2.8,0.4,0.9,6.8,0.0,7.2,10,8,4,2.4,Urban,30,0,0,225.3,16,1,10.8
user_822,53,Male,5.0,1.7,2.5,1.6,2.2,4.6,0.4,0.9,2.0,7.2,3,8,6,3.6,Suburban,34,1,1,171.2,3,20,11.7
user_823,47,Female,5.6,0.8,2.6,0.5,0.7,1.1,2.4,3.1,1.3,8.0,9,10,7,2.3,Suburban,52,1,1,126.6,4,0,15.7
user_824,13,Female,6.2,5.1,0.6,0.7,2.7,0.8,2.1,4.4,2.0,5.2,3,2,8,7.3,Urban,76,0,0,224.0,4,17,2.9
user_825,33,Female,9.0,5.2,4.0,1.1,2.5,0.8,1.6,1.6,0.2,6.0,3,6,9,5.6,Urban,67,0,1,159.3,13,4,18.4
user_826,60,Female,7.8,3.3,1.1,0.8,0.4,2.9,1.9,4.7,0.8,6.3,9,7,10,7.2,Urban,51,0,0,129.3,0,20,16.6
user_827,18,Male,4.5,3.4,2.0,0.0,2.4,3.6,4.1,3.0,2.9,3.0,3,1,8,3.9,Suburban,44,0,0,45.6,1,6,11.9
user_828,40,Male,5.5,4.9,3.5,0.7,1.0,4.1,0.0,0.2,1.0,6.8,6,7,4,4.8,Rural,58,0,1,156.9,9,14,13.7
user_829,29,Female,5.3,3.2,3.9,1.1,2.5,2.0,2.8,0.8,2.6,6.5,6,8,4,0.9,Rural,52,0,0,127.4,4,20,19.3
user_830,17,Male,5.0,2.4,2.8,1.5,1.2,0.8,3.0,1.7,2.0,5.1,1,9,10,2.5,Suburban,48,1,0,134.3,8,5,5.2
user_831,43,Male,6.5,3.1,1.5,1.8,1.0,1.3,3.2,2.4,0.9,7.5,7,8,5,4.8,Urban,77,0,1,131.5,12,1,15.3
user_832,17,Other,2.3,5.1,2.1,1.1,1.1,2.0,0.3,4.1,2.6,7.5,9,3,3,3.6,Suburban,53,1,0,58.5,20,20,24.0
user_833,50,Female,7.8,3.1,2.2,1.3,0.5,2.0,1.6,2.4,1.5,7.0,9,8,2,3.2,Urban,27,1,0,278.2,12,16,15.1
user_834,15,Female,9.4,2.0,2.2,1.5,0.0,3.6,1.6,4.1,1.2,4.4,9,3,2,1.4,Suburban,75,0,1,115.3,8,12,8.2
user_835,35,Female,5.5,3.2,0.8,0.0,0.0,0.4,2.4,2.6,1.1,5.3,2,6,9,5.3,Urban,30,1,0,183.4,13,12,28.5
user_836,49,Female,5.4,4.0,3.3,0.5,0.4,0.7,0.6,2.5,1.6,6.9,1,4,8,5.3,Urban,32,0,1,139.1,16,13,11.8
user_837,49,Male,6.3,3.8,2.1,1.1,4.1,1.6,2.5,2.1,0.1,5.9,6,7,6,5.1,Urban,24,1,0,13.1,2,7,21.2
user_838,22,Male,8.0,3.8,1.3,1.8,2.0,2.4,0.9,3.8,2.1,6.2,6,8,9,3.6,Urban,69,0,0,142.6,17,14,6.6
user_839,22,Male,5.4,1.8,1.5,1.3,3.4,1.5,1.6,2.7,1.6,5.2,4,10,5,3.0,Suburban,38,0,1,156.0,11,10,18.5
user_840,31,Male,7.9,4.2,2.3,1.2,1.2,1.4,3.6,1.5,0.6,6.7,8,6,10,5.2,Suburban,40,0,0,122.7,8,12,5.6
user_841,29,Female,7.0,3.0,0.6,0.9,1.0,3.4,3.0,2.9,0.0,8.3,5,10,1,4.9,Rural,22,0,1,222.5,15,20,12.6
user_842,33,Male,10.7,1.9,2.9,1.2,3.2,2.6,2.1,1.9,0.9,6.9,7,4,8,1.2,Rural,45,0,1,239.6,12,19,5.1
user_843,26,Female,5.3,4.1,2.2,0.7,1.9,0.8,0.3,1.8,1.5,7.7,9,8,3,3.6,Urban,52,0,0,164.4,17,0,25.2
