user_id,age,daily_screen_time_hours,phone_usage_hours,laptop_usage_hours,tablet_usage_hours,tv_usage_hours,social_media_hours,work_related_hours,entertainment_hours,gaming_hours,sleep_duration_hours,sleep_quality,mood_rating,stress_level,physical_activity_hours_per_week,mental_health_score,uses_wellness_apps,eats_healthy,caffeine_intake_mg_per_day,weekly_anxiety_score,weekly_depression_score,mindfulness_minutes_per_day,gender_Female,gender_Male,gender_Other,location_type_Rural,location_type_Suburban,location_type_Urban
user_645,40,10.5,6.2,3.1,1.2,0.8,3.6,3.7,4.8,0.0,7.2,10,2,2,3.7,45,1,0,187.7,8,18,9.7,0.0,1.0,0.0,0.0,0.0,1.0
user_646,26,6.2,3.1,2.5,0.8,0.0,1.1,3.0,4.2,2.3,6.3,2,2,4,2.1,42,0,0,121.8,2,0,8.1,0.0,1.0,0.0,0.0,1.0,0.0
user_647,43,2.6,0.0,0.6,0.9,1.4,0.5,1.4,1.4,0.7,8.0,4,7,4,5.6,65,0,0,161.0,8,7,20.2,1.0,0.0,0.0,0.0,1.0,0.0
user_648,64,1.9,3.1,3.0,0.5,1.2,2.0,4.0,1.5,3.8,4.0,6,4,7,2.6,41,0,1,80.7,11,18,1.7,1.0,0.0,0.0,0.0,1.0,0.0
user_649,31,9.1,4.9,0.9,0.6,2.1,2.6,1.6,3.2,0.5,7.5,9,10,1,0.1,46,0,1,54.0,14,3,4.0,0.0,1.0,0.0,0.0,1.0,0.0
user_650,59,8.2,1.6,2.6,1.3,2.0,1.1,2.8,3.3,0.9,6.5,2,9,5,2.4,44,1,0,120.5,16,15,0.5,1.0,0.0,0.0,0.0,0.0,1.0
user_651,28,10.5,1.5,0.9,1.4,2.6,4.0,2.1,4.0,0.2,5.7,4,2,4,4.1,55,1,0,152.4,8,4,25.1,1.0,0.0,0.0,0.0,0.0,1.0
user_652,17,6.0,1.7,1.2,0.8,2.6,1.8,1.6,0.7,1.3,7.6,10,9,2,1.6,23,0,1,270.0,7,4,7.4,1.0,0.0,0.0,0.0,0.0,1.0
user_653,47,5.9,1.4,1.0,0.2,4.7,1.1,2.7,4.2,2.0,7.2,5,6,5,0.0,51,1,1,212.5,5,1,3.9,1.0,0.0,0.0,0.0,1.0,0.0
user_654,24,5.2,2.3,2.1,2.2,2.0,4.3,4.3,1.3,0.0,6.8,8,10,9,5.9,28,0,0,95.3,8,5,7.7,0.0,1.0,0.0,0.0,1.0,0.0
user_655,37,4.7,4.4,1.8,1.0,0.6,3.5,2.3,4.2,1.9,6.2,8,8,8,9.0,21,1,0,193.8,14,6,16.8,1.0,0.0,0.0,0.0,0.0,1.0
user_656,64,5.2,5.3,2.5,1.2,2.3,1.1,4.4,0.4,0.8,5.7,2,7,9,2.0,61,1,0,82.7,17,14,15.3,1.0,0.0,0.0,0.0,0.0,1.0
user_657,33,6.4,0.0,2.0,0.4,3.1,3.3,1.8,1.1,0.3,5.2,6,8,7,1.7,69,0,0,226.7,10,9,5.4,1.0,0.0,0.0,0.0,1.0,0.0
user_658,48,4.3,2.4,0.5,1.6,2.0,1.2,2.1,4.7,0.0,8.1,6,9,10,0.3,76,0,0,124.7,13,9,6.8,1.0,0.0,0.0,1.0,0.0,0.0
user_659,35,2.7,3.5,2.3,1.7,0.0,2.9,0.5,4.8,2.2,7.5,5,8,7,1.4,58,1,1,121.3,12,18,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_660,28,6.3,3.3,0.2,0.1,2.1,4.1,1.3,2.6,1.5,7.2,8,6,2,0.0,72,1,1,201.0,12,15,11.1,0.0,1.0,0.0,0.0,0.0,1.0
user_661,51,4.3,5.8,1.1,0.9,0.9,0.5,1.7,2.1,0.6,6.0,10,8,3,0.4,65,1,0,122.0,12,8,20.3,1.0,0.0,0.0,0.0,1.0,0.0
user_662,57,0.0,0.0,1.6,0.9,0.2,1.4,1.6,2.5,2.0,8.9,2,8,10,3.0,72,1,1,237.4,15,7,5.3,1.0,0.0,0.0,0.0,1.0,0.0
user_663,54,7.1,0.0,1.6,2.2,1.7,1.4,0.8,3.0,1.7,5.7,2,2,8,0.0,44,1,1,121.5,11,18,15.1,1.0,0.0,0.0,0.0,0.0,1.0
user_664,51,3.8,6.1,0.4,1.7,0.0,2.3,1.1,3.2,2.1,6.0,7,2,2,0.1,80,0,1,194.4,20,0,5.3,1.0,0.0,0.0,0.0,1.0,0.0
user_665,26,7.3,4.1,3.4,0.3,2.5,2.6,1.7,2.1,2.8,8.7,9,1,7,3.4,66,1,1,155.8,17,16,1.2,1.0,0.0,0.0,0.0,0.0,1.0
user_666,43,7.3,2.1,3.6,0.6,2.2,1.9,3.4,0.0,1.4,6.4,3,10,6,1.8,29,0,1,183.9,11,17,15.4,1.0,0.0,0.0,0.0,0.0,1.0
user_667,17,6.6,3.3,4.3,0.6,1.4,0.0,0.2,1.8,3.1,8.6,7,2,10,3.7,56,0,0,99.6,4,14,28.8,1.0,0.0,0.0,1.0,0.0,0.0
user_668,47,11.0,3.4,3.1,1.2,0.9,0.5,0.0,0.5,2.6,7.0,3,7,4,2.3,44,1,0,58.3,16,5,14.3,0.0,1.0,0.0,1.0,0.0,0.0
user_669,35,5.7,2.1,1.6,1.8,1.3,0.9,0.0,3.5,2.0,5.9,6,3,4,2.6,59,0,1,103.1,20,16,6.7,0.0,1.0,0.0,0.0,0.0,1.0
user_670,41,5.4,3.2,1.6,1.1,0.5,2.7,1.0,3.0,0.0,6.3,3,4,3,4.6,73,0,0,129.8,0,17,7.2,1.0,0.0,0.0,0.0,0.0,1.0
user_671,55,7.4,3.5,1.5,1.3,1.4,0.3,2.8,2.4,1.3,5.6,1,4,6,1.9,72,1,1,140.0,12,20,25.3,1.0,0.0,0.0,0.0,1.0,0.0
user_672,23,5.9,6.0,4.0,0.7,0.0,0.9,1.6,2.2,1.4,7.3,6,4,3,4.4,48,0,1,125.8,9,18,12.5,0.0,1.0,0.0,0.0,0.0,1.0
user_673,30,8.3,4.4,1.9,1.2,1.6,0.6,1.6,5.1,1.4,8.0,3,2,9,2.2,56,1,0,43.2,2,1,3.9,0.0,1.0,0.0,0.0,0.0,1.0
user_674,59,3.5,5.6,3.3,0.8,1.6,2.4,1.5,4.0,1.1,7.1,1,6,4,1.4,24,1,1,118.1,5,6,9.5,1.0,0.0,0.0,0.0,0.0,1.0
user_675,24,3.5,1.0,3.2,0.2,2.3,3.4,0.0,2.8,1.8,6.8,5,1,4,0.9,33,0,1,152.0,15,16,11.7,0.0,1.0,0.0,0.0,1.0,0.0
user_676,21,7.5,2.5,2.2,1.2,1.8,2.2,3.0,1.8,2.0,5.3,8,5,2,0.0,52,0,0,137.8,0,14,13.8,0.0,1.0,0.0,0.0,0.0,1.0
user_677,22,3.7,3.4,0.5,1.0,2.5,4.4,3.6,4.2,0.0,7.8,8,2,2,0.5,46,1,0,131.3,18,15,22.1,0.0,1.0,0.0,0.0,1.0,0.0
user_678,56,7.2,0.1,1.9,0.5,2.0,2.2,1.6,2.6,2.6,7.5,8,9,7,0.0,24,0,1,127.0,7,16,20.2,0.0,1.0,0.0,0.0,0.0,1.0
user_679,29,6.7,4.8,2.1,1.8,2.5,1.9,2.1,1.7,0.0,6.8,3,2,5,1.0,70,0,0,152.8,8,2,11.6,0.0,1.0,0.0,1.0,0.0,0.0
user_680,50,4.6,4.0,3.3,0.6,4.1,1.1,2.1,1.7,0.8,6.1,8,6,3,4.6,73,1,0,97.6,19,9,9.7,0.0,1.0,0.0,1.0,0.0,0.0
user_681,19,6.7,2.4,2.0,1.3,1.9,2.2,0.7,3.4,0.3,6.6,4,4,6,3.0,76,1,0,137.7,6,5,13.2,0.0,1.0,0.0,0.0,1.0,0.0
user_682,58,3.5,2.7,0.8,0.8,1.7,1.0,1.5,3.7,0.5,5.4,8,6,6,2.2,63,0,1,129.6,10,1,5.1,1.0,0.0,0.0,0.0,0.0,1.0
user_683,25,4.0,4.9,3.0,1.8,2.7,0.8,4.1,3.3,2.3,4.7,3,2,1,1.6,34,1,1,87.6,7,10,17.8,1.0,0.0,0.0,0.0,0.0,1.0
user_684,52,5.5,1.8,1.8,0.9,1.0,0.8,2.0,3.4,1.3,6.1,3,2,3,2.8,22,1,1,140.9,10,7,8.4,1.0,0.0,0.0,0.0,1.0,0.0
user_685,54,6.2,4.9,0.0,0.2,1.4,1.7,2.3,2.1,1.9,5.5,1,7,5,3.1,20,0,0,50.7,13,13,13.9,0.0,1.0,0.0,1.0,0.0,0.0
user_686,21,5.4,2.6,2.3,1.4,1.9,1.4,1.2,1.8,1.8,5.9,8,3,7,0.8,43,1,1,116.1,13,11,23.7,0.0,1.0,0.0,0.0,0.0,1.0
user_687,62,6.9,4.1,2.5,1.8,1.6,5.2,1.5,2.7,0.0,5.9,8,3,4,3.9,31,0,0,166.8,3,19,14.4,1.0,0.0,0.0,0.0,0.0,1.0
user_688,39,6.8,3.1,1.2,0.8,1.6,2.3,2.8,2.4,0.6,6.4,9,7,8,2.3,64,0,0,170.6,19,6,11.8,0.0,1.0,0.0,0.0,0.0,1.0
user_689,14,9.1,6.3,1.8,1.3,2.4,2.2,1.0,1.2,1.9,6.3,6,8,3,3.6,33,1,0,150.7,8,17,5.9,1.0,0.0,0.0,0.0,0.0,1.0
user_690,17,5.8,1.7,2.7,1.1,0.0,1.3,3.9,2.5,1.9,3.0,2,7,6,2.9,76,1,0,161.2,7,4,9.4,1.0,0.0,0.0,0.0,0.0,1.0
user_691,41,8.4,2.1,2.3,0.8,3.5,5.7,0.1,3.4,0.0,6.9,1,3,6,0.2,61,0,0,181.0,14,5,0.9,1.0,0.0,0.0,1.0,0.0,0.0
user_692,49,7.8,0.7,0.4,1.4,2.0,0.9,1.2,2.0,2.2,6.7,8,3,9,5.6,39,1,0,155.2,19,12,14.3,0.0,1.0,0.0,0.0,0.0,1.0
user_693,50,10.6,1.4,3.3,0.6,1.1,1.4,0.2,4.6,1.8,7.7,10,7,4,3.0,77,0,0,208.8,5,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_694,31,5.7,4.1,3.7,1.0,3.1,3.2,3.6,0.9,0.2,6.2,4,3,7,2.3,33,0,1,43.9,15,18,17.7,1.0,0.0,0.0,1.0,0.0,0.0
user_695,20,5.2,5.4,1.5,1.1,1.6,2.2,2.0,1.4,1.6,7.8,7,2,10,4.2,33,0,0,191.2,15,7,15.9,0.0,1.0,0.0,0.0,0.0,1.0
user_696,60,8.5,4.2,0.1,1.1,1.6,0.5,1.7,1.8,1.0,6.3,10,7,1,0.7,64,0,1,41.3,13,10,10.8,1.0,0.0,0.0,1.0,0.0,0.0
user_697,57,6.8,3.0,2.8,0.6,1.3,2.0,2.5,3.6,1.7,6.9,4,3,1,0.0,72,0,1,118.7,14,20,5.7,1.0,0.0,0.0,0.0,0.0,1.0
user_698,13,8.6,1.7,1.3,2.0,3.0,2.8,3.7,2.8,0.0,5.4,1,5,2,4.1,54,1,0,186.5,20,15,9.9,0.0,0.0,1.0,1.0,0.0,0.0
user_699,34,7.4,4.3,2.5,1.6,1.5,2.6,2.3,1.3,0.8,7.9,8,7,4,5.3,80,0,1,181.0,11,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
user_700,64,1.8,1.6,4.2,1.5,0.9,2.8,3.4,0.1,2.4,8.1,10,2,6,3.6,75,0,0,101.5,17,15,16.6,1.0,0.0,0.0,1.0,0.0,0.0
user_701,29,6.8,1.0,0.5,1.7,2.5,4.6,1.6,1.0,1.7,8.8,9,8,4,4.6,38,1,0,147.6,10,11,8.7,1.0,0.0,0.0,0.0,0.0,1.0
user_702,19,6.6,2.5,1.2,1.0,2.7,2.3,0.8,0.2,2.0,5.8,10,2,6,0.5,39,0,0,120.2,6,16,22.1,0.0,1.0,0.0,0.0,0.0,1.0
user_703,37,6.3,0.0,1.8,0.8,3.1,3.0,2.3,3.6,1.0,7.1,9,4,2,2.3,61,1,1,192.4,5,8,13.1,0.0,1.0,0.0,0.0,0.0,1.0
user_704,57,5.7,0.9,3.3,0.5,2.1,0.0,1.2,1.1,1.8,4.8,9,4,9,1.7,63,0,1,146.1,2,5,11.9,1.0,0.0,0.0,0.0,0.0,1.0
user_705,16,2.8,5.8,5.6,0.6,2.6,4.2,2.8,3.4,1.0,4.2,4,8,3,5.1,42,0,1,117.6,8,6,13.2,0.0,1.0,0.0,0.0,0.0,1.0
user_706,48,7.7,0.6,2.2,0.5,1.2,2.1,1.5,3.2,0.3,7.2,9,1,7,4.0,53,1,0,169.1,14,12,2.2,0.0,1.0,0.0,1.0,0.0,0.0
user_707,18,6.7,1.2,0.4,0.7,2.5,1.0,1.9,4.0,0.9,6.4,4,9,1,5.1,20,0,0,179.0,1,16,6.4,0.0,1.0,0.0,0.0,0.0,1.0
user_708,43,8.2,3.1,1.7,1.1,2.2,1.8,0.0,1.6,2.7,5.0,2,6,8,1.8,23,0,1,140.2,3,9,11.1,1.0,0.0,0.0,0.0,1.0,0.0
user_709,31,2.9,3.2,1.2,1.5,2.0,2.8,1.9,3.0,2.3,6.7,10,4,4,0.7,59,0,1,182.7,1,10,7.6,1.0,0.0,0.0,0.0,0.0,1.0
user_710,56,7.0,2.6,2.7,1.4,0.0,3.2,1.7,2.7,0.2,7.6,3,6,5,5.7,36,0,1,228.1,5,13,5.4,1.0,0.0,0.0,1.0,0.0,0.0
user_711,51,5.5,0.0,2.4,0.4,1.1,1.9,3.4,2.7,0.8,6.6,2,6,7,3.1,45,1,0,46.0,11,16,7.7,0.0,1.0,0.0,0.0,1.0,0.0
user_712,39,6.3,4.3,1.0,1.3,1.5,2.7,3.0,2.5,0.3,8.0,1,9,3,5.1,33,0,0,210.3,6,15,10.4,0.0,1.0,0.0,1.0,0.0,0.0
user_713,22,5.6,2.3,1.2,1.6,2.0,1.7,2.0,3.6,1.4,5.7,6,4,9,2.9,65,0,0,221.6,8,4,28.5,1.0,0.0,0.0,0.0,0.0,1.0
user_714,38,7.1,4.8,1.6,0.9,3.9,2.6,0.0,3.5,2.2,7.8,4,8,9,7.4,70,0,1,172.5,5,17,7.4,1.0,0.0,0.0,0.0,0.0,1.0
user_715,31,5.7,2.0,1.8,1.6,2.4,2.2,1.5,2.5,3.2,6.0,7,1,8,5.4,51,0,0,134.4,4,10,4.6,0.0,1.0,0.0,0.0,0.0,1.0
user_716,51,3.9,4.5,2.0,1.4,0.7,2.4,3.4,1.9,0.0,8.0,7,6,1,2.7,55,1,0,72.1,3,9,8.8,1.0,0.0,0.0,0.0,1.0,0.0
user_717,15,6.2,4.9,2.0,0.4,1.0,1.6,1.8,1.8,2.1,5.0,10,5,2,3.0,39,1,1,152.1,9,20,22.0,0.0,0.0,1.0,0.0,1.0,0.0
user_718,57,5.6,2.3,3.2,2.1,2.9,2.5,0.7,2.5,1.2,6.8,1,3,2,3.0,35,0,0,129.9,19,20,22.6,1.0,0.0,0.0,0.0,1.0,0.0
user_719,25,5.8,4.3,1.6,0.6,1.0,1.0,3.4,2.8,0.8,6.8,9,4,3,0.7,70,0,1,80.4,3,5,25.6,1.0,0.0,0.0,0.0,0.0,1.0
user_720,62,0.0,1.0,1.5,1.5,2.5,2.2,0.1,2.4,0.3,7.1,8,8,2,2.0,38,0,1,117.2,4,9,10.5,0.0,0.0,1.0,0.0,1.0,0.0
user_721,40,7.4,3.4,0.7,1.5,1.6,1.2,1.9,0.8,3.0,6.1,10,10,1,1.9,64,0,0,148.0,16,10,15.1,0.0,1.0,0.0,1.0,0.0,0.0
user_722,32,5.4,4.8,1.8,0.4,1.3,0.8,2.7,2.1,0.0,7.0,1,2,5,3.5,58,0,1,163.5,17,0,1.6,1.0,0.0,0.0,0.0,0.0,1.0
user_723,40,3.3,3.8,2.3,1.1,1.0,1.2,2.2,1.8,0.7,6.3,8,8,6,1.4,43,0,1,98.8,2,4,7.2,0.0,0.0,1.0,0.0,0.0,1.0
user_724,20,7.8,6.6,0.3,1.5,0.0,1.8,0.5,2.5,1.6,5.9,5,7,7,2.7,33,1,0,31.0,12,1,1.1,0.0,1.0,0.0,0.0,1.0,0.0
user_725,53,7.3,3.9,1.7,0.4,2.0,1.4,0.9,5.8,1.7,8.2,1,1,10,2.3,48,0,1,137.2,0,10,13.8,1.0,0.0,0.0,0.0,0.0,1.0
user_726,51,5.3,2.5,3.2,1.0,0.4,2.5,1.2,3.1,2.4,6.6,4,2,7,3.2,61,1,1,104.1,18,13,10.3,1.0,0.0,0.0,0.0,1.0,0.0
user_727,13,3.7,7.3,2.6,1.5,0.1,2.1,2.9,4.1,0.3,4.7,7,7,2,5.9,33,0,1,128.2,1,12,11.8,1.0,0.0,0.0,0.0,1.0,0.0
user_728,15,6.4,5.5,2.4,1.5,1.7,3.2,2.2,1.6,1.8,5.7,5,3,7,5.2,71,1,1,47.7,3,10,3.2,1.0,0.0,0.0,1.0,0.0,0.0
user_729,25,6.2,0.6,2.6,0.8,2.5,1.9,1.5,2.5,1.1,8.2,3,2,2,0.4,30,1,0,134.0,15,5,16.8,0.0,0.0,1.0,1.0,0.0,0.0
user_730,40,7.8,1.8,1.4,1.8,0.0,2.2,2.5,4.1,1.2,5.4,4,1,2,2.9,30,0,0,168.6,15,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_731,61,5.1,1.4,1.3,1.7,2.5,4.2,1.1,0.4,0.7,7.1,2,7,6,2.4,66,1,1,127.8,16,18,8.0,0.0,1.0,0.0,0.0,0.0,1.0
user_732,37,8.4,4.0,3.3,1.1,0.6,1.5,2.9,2.2,1.4,5.7,8,3,6,1.7,59,0,0,155.2,20,8,9.1,1.0,0.0,0.0,0.0,0.0,1.0
user_733,45,4.9,3.9,2.8,0.7,2.1,1.7,2.5,3.3,1.1,4.8,2,6,8,7.3,43,1,1,135.3,11,17,0.0,0.0,1.0,0.0,1.0,0.0,0.0
user_734,50,3.3,3.8,1.3,0.4,2.1,3.4,1.7,2.4,0.8,7.1,6,10,5,1.9,41,1,0,51.4,1,13,13.1,0.0,1.0,0.0,0.0,1.0,0.0
user_735,18,3.7,0.6,0.1,1.2,1.3,0.9,1.8,1.8,0.7,6.1,7,8,5,2.1,68,0,1,154.1,9,12,8.6,1.0,0.0,0.0,0.0,1.0,0.0
user_736,56,5.9,2.0,1.3,1.7,1.5,3.6,1.6,1.8,1.6,8.4,7,6,10,6.5,74,1,0,110.8,5,11,14.5,1.0,0.0,0.0,0.0,0.0,1.0
user_737,57,5.9,2.8,2.5,0.9,1.1,1.7,3.2,2.9,0.0,7.9,1,7,1,4.9,74,0,1,83.8,11,11,26.0,0.0,1.0,0.0,0.0,0.0,1.0
user_738,44,6.7,0.3,1.3,0.6,1.8,1.0,2.3,0.5,1.0,8.0,8,6,4,2.1,40,0,1,183.9,11,12,12.6,0.0,0.0,1.0,0.0,0.0,1.0
user_739,57,5.8,1.7,2.3,1.4,1.8,3.1,1.7,2.7,0.4,7.8,9,7,1,4.5,25,0,1,163.5,16,6,17.8,1.0,0.0,0.0,0.0,0.0,1.0
user_740,59,8.0,5.0,3.4,1.1,0.6,1.7,0.8,3.4,1.1,7.3,7,5,10,2.5,33,0,0,119.4,17,15,21.0,1.0,0.0,0.0,0.0,1.0,0.0
user_741,33,5.5,0.7,1.9,1.3,0.1,4.2,2.7,2.0,1.1,4.9,8,9,5,2.7,28,1,0,142.2,3,16,13.9,0.0,1.0,0.0,0.0,1.0,0.0
user_742,28,2.0,5.2,2.2,0.7,2.5,2.1,2.7,0.5,2.1,6.2,4,3,8,1.4,54,0,1,158.0,2,8,3.1,0.0,0.0,1.0,0.0,0.0,1.0
user_743,33,5.8,4.6,2.7,0.8,1.7,2.1,1.4,1.8,1.9,7.3,8,6,1,0.0,63,1,1,65.1,16,13,0.0,0.0,0.0,1.0,0.0,1.0,0.0
user_744,23,2.0,2.6,0.9,0.7,2.4,1.3,1.5,2.3,1.5,6.2,3,9,3,0.2,55,0,0,93.0,8,8,13.0,1.0,0.0,0.0,1.0,0.0,0.0
user_745,49,6.5,2.0,1.2,1.2,0.8,1.8,1.9,1.1,1.4,6.5,1,1,1,0.8,44,1,0,95.4,11,5,6.8,0.0,1.0,0.0,0.0,1.0,0.0
user_746,48,8.1,4.2,2.7,0.8,0.7,1.7,0.6,2.5,1.0,7.4,8,5,6,3.8,34,0,0,174.9,6,0,20.3,0.0,1.0,0.0,0.0,1.0,0.0
user_747,47,4.0,1.8,2.0,1.3,0.5,3.6,2.1,2.7,1.0,7.8,6,4,10,3.3,64,0,1,228.3,15,19,6.2,0.0,1.0,0.0,0.0,0.0,1.0
user_748,31,8.8,1.9,2.1,0.7,1.3,2.3,0.0,4.1,0.0,5.4,9,9,1,5.2,77,1,0,179.6,7,0,9.9,0.0,1.0,0.0,1.0,0.0,0.0
user_749,32,7.7,3.0,2.0,1.2,1.7,2.8,0.5,2.3,1.9,7.3,3,1,10,0.6,47,1,0,155.9,2,18,0.7,0.0,1.0,0.0,0.0,0.0,1.0
user_750,30,8.4,0.0,3.0,1.4,1.0,2.1,1.4,2.6,1.5,7.2,8,4,3,6.6,69,1,0,98.6,20,14,7.2,0.0,0.0,1.0,1.0,0.0,0.0
user_751,59,6.4,0.8,2.4,1.2,3.1,1.5,1.2,1.8,2.4,5.3,9,1,5,6.4,33,0,1,187.0,12,16,2.5,1.0,0.0,0.0,0.0,1.0,0.0
user_752,53,4.0,2.5,2.4,1.5,0.9,2.4,2.5,1.9,0.6,6.0,9,3,5,3.1,32,0,1,131.9,19,19,3.2,0.0,1.0,0.0,1.0,0.0,0.0
user_753,61,7.6,3.7,3.2,0.8,1.7,3.9,2.3,3.4,2.5,6.7,7,4,2,1.6,60,0,0,99.4,8,7,9.6,0.0,1.0,0.0,1.0,0.0,0.0
user_754,26,4.8,1.8,3.6,1.3,0.6,0.7,3.7,2.2,1.0,8.2,10,1,3,1.7,50,0,0,186.1,8,2,5.1,0.0,1.0,0.0,0.0,1.0,0.0
user_755,27,6.2,2.7,4.2,1.1,0.8,2.5,2.1,3.6,0.6,6.0,3,5,9,3.4,24,0,1,216.5,3,11,31.0,0.0,1.0,0.0,0.0,0.0,1.0
user_756,43,5.7,0.6,1.4,0.6,1.4,3.8,2.2,2.4,2.7,7.0,3,6,1,6.8,38,0,0,186.9,13,14,16.7,0.0,1.0,0.0,0.0,0.0,1.0
user_757,13,8.2,4.4,4.5,0.0,0.7,1.0,0.6,1.0,1.6,7.9,2,1,1,2.8,27,0,0,268.9,17,17,18.7,0.0,1.0,0.0,0.0,0.0,1.0
user_758,15,7.5,3.3,0.9,0.2,1.6,3.1,0.6,1.6,2.9,8.7,1,10,2,0.0,32,1,1,112.1,0,12,9.1,1.0,0.0,0.0,0.0,0.0,1.0
user_759,28,5.8,3.5,3.9,0.0,1.9,3.1,2.1,5.6,1.4,6.8,2,10,8,6.8,60,1,1,126.6,18,4,10.8,0.0,0.0,1.0,0.0,0.0,1.0
user_760,35,2.1,3.7,1.4,1.2,2.6,0.4,2.1,2.4,2.0,4.0,5,4,6,2.2,36,0,1,106.0,1,16,6.6,0.0,1.0,0.0,0.0,1.0,0.0
user_761,23,4.7,3.1,1.9,0.8,0.4,3.3,2.3,0.4,2.2,7.6,1,4,4,5.9,51,0,0,105.7,4,20,31.0,0.0,1.0,0.0,0.0,0.0,1.0
user_762,24,7.4,2.3,2.0,1.0,1.7,1.3,3.5,1.0,0.9,6.8,10,1,7,4.3,24,0,0,219.9,13,2,9.1,1.0,0.0,0.0,0.0,0.0,1.0
user_763,22,6.6,4.7,1.1,0.9,1.4,2.4,0.7,1.6,1.5,5.5,4,2,6,2.7,28,0,1,94.6,8,18,5.2,0.0,1.0,0.0,1.0,0.0,0.0
user_764,44,3.0,3.2,2.1,1.3,0.0,3.2,4.0,1.3,1.4,7.4,10,10,9,4.9,62,1,0,122.6,19,5,4.0,0.0,1.0,0.0,0.0,1.0,0.0
user_765,28,2.4,2.8,1.2,1.3,0.4,3.4,0.2,1.1,2.0,8.7,10,5,6,1.5,53,1,0,213.0,19,16,12.7,1.0,0.0,0.0,1.0,0.0,0.0
user_766,20,6.4,3.0,0.8,1.0,2.0,0.2,2.4,4.4,0.1,6.8,1,2,2,2.4,64,1,0,169.3,14,4,21.4,0.0,1.0,0.0,0.0,0.0,1.0
user_767,50,3.9,3.0,2.0,1.1,0.1,4.1,0.5,3.4,1.8,4.6,10,3,3,1.9,20,0,1,99.2,19,20,18.7,1.0,0.0,0.0,0.0,1.0,0.0
user_768,24,4.1,2.7,3.6,1.1,1.4,3.7,2.9,2.2,2.1,8.2,8,9,9,2.6,59,1,1,146.0,0,4,3.9,1.0,0.0,0.0,0.0,0.0,1.0
user_769,36,7.3,3.7,1.7,1.7,0.0,3.3,0.2,1.7,0.5,6.5,5,5,7,4.1,34,0,0,65.1,18,18,3.8,0.0,1.0,0.0,0.0,0.0,1.0
user_770,40,8.4,1.6,2.9,0.0,1.4,2.4,0.0,2.3,0.3,7.4,10,1,6,4.1,73,1,0,139.9,3,10,20.0,0.0,1.0,0.0,0.0,1.0,0.0
user_771,20,4.5,1.7,1.2,0.7,0.0,1.5,2.2,4.8,0.0,6.6,4,5,5,0.0,51,0,1,153.8,13,0,26.8,1.0,0.0,0.0,0.0,0.0,1.0
user_772,40,5.9,3.8,0.7,1.4,0.9,0.7,1.9,1.4,3.3,7.0,3,3,3,1.9,53,0,1,157.0,0,12,8.8,0.0,1.0,0.0,0.0,0.0,1.0
user_773,48,5.9,2.8,2.5,1.6,1.1,0.1,3.3,0.4,0.5,7.3,9,1,4,2.3,54,0,1,243.9,4,16,19.7,0.0,1.0,0.0,0.0,1.0,0.0
user_774,38,5.7,4.5,3.8,1.2,1.6,2.8,2.1,3.4,2.6,7.5,6,3,1,4.2,72,0,0,187.2,9,10,0.0,1.0,0.0,0.0,0.0,1.0,0.0
user_775,20,6.1,3.6,2.2,0.9,1.2,3.3,1.1,3.8,1.0,6.7,1,6,5,0.2,68,0,0,91.5,8,17,3.3,1.0,0.0,0.0,0.0,1.0,0.0
user_776,62,7.5,2.2,2.8,1.9,0.3,1.9,1.4,4.4,2.3,5.6,8,10,7,4.4,69,1,1,155.4,16,3,1.9,0.0,1.0,0.0,0.0,0.0,1.0
user_777,40,4.7,3.9,3.5,1.1,0.3,1.4,5.9,2.0,1.8,6.7,10,5,2,0.7,78,0,1,146.7,13,9,13.3,1.0,0.0,0.0,0.0,0.0,1.0
user_778,40,2.9,4.8,2.0,1.0,0.0,2.1,1.0,2.1,3.3,7.4,2,1,8,3.5,47,1,0,243.3,6,10,8.6,0.0,1.0,0.0,0.0,0.0,1.0
user_779,49,9.4,3.7,1.8,1.7,1.7,1.2,2.6,5.1,2.6,5.6,9,2,10,5.2,36,1,1,127.9,17,17,11.9,1.0,0.0,0.0,1.0,0.0,0.0
user_780,53,8.2,4.0,2.5,1.2,1.7,2.0,2.5,3.3,1.4,5.2,7,5,6,0.5,65,1,0,156.5,9,0,19.8,1.0,0.0,0.0,1.0,0.0,0.0
user_781,48,3.8,2.7,2.7,1.5,2.2,1.2,2.7,2.4,1.5,8.1,3,9,10,3.5,30,0,0,163.4,3,3,4.8,1.0,0.0,0.0,0.0,0.0,1.0
user_782,39,6.3,4.5,0.6,1.5,1.0,2.7,2.6,3.2,1.9,8.5,4,5,3,2.6,42,1,0,96.5,13,4,10.8,1.0,0.0,0.0,0.0,0.0,1.0
user_783,29,8.0,2.1,2.3,0.8,0.0,3.5,1.7,1.9,3.9,6.5,3,5,2,1.0,74,0,1,73.8,2,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0
user_784,21,7.5,3.5,2.0,1.9,1.2,2.6,0.0,2.9,1.3,7.2,6,1,8,0.6,45,0,0,138.7,10,11,19.3,0.0,1.0,0.0,0.0,0.0,1.0
